PUBCHEM_SID	PUBCHEM_CID
170465788	5356
170465789	4476
170465790	34081
170465791	3689
170465792	2333
170465793	4848
170465794	4066
170465795	666418
170465796	123698
170465797	83201
170465798	165457
170465799	3335
170465800	1080
170465801	4165
170465802	2475
170465803	5702220
170465804	26964
170465805	4766
170465806	6419942
170465807	5756
170465808	3965
170465809	5386
170465810	25561
170465811	4888
170465812	2119
170465813	2466
170465814	20056828
170465815	19379
170465816	6282
170465817	3362
170465818	10255
170465819	5280567
170465820	688561
170465821	3778
170465822	11296583
170465823	160243
170465824	168884
170465825	2465
170465826	2378
170465827	3242
170465828	2447
170465829	2294
170465830	6604561
170465831	3074
170465832	161104
170465833	2577
170465834	688272
170465835	3332
170465836	656583
170465837	3604
170465838	5720
170465839	82325
170465840	4177
170465841	10850
170465842	71413
170465843	3221
170465844	122073
170465845	27200
170465846	6481
170465847	3033988
170465848	10357917
170465849	65947
170465850	71137
170465851	73356
170465852	6237
170465853	6420010
170465854	2196
170465855	9868041
170465856	5265
170465857	3371
170465858	10634
170465859	443955
170465860	3608
170465861	18343
170465862	3515
170465863	6009
170465864	5480
170465865	4904
170465866	5506
170465867	5282138
170465868	863
170465869	4849
170465870	6035
170465871	92178
170465872	5353788
170465873	2448
170465874	444008
170465875	5282209
170465876	102232
170465877	5702214
170465878	34040
170465879	4006
170465880	56972160
170465881	71773
170465882	4410
170465883	108143
170465884	4963
170465885	14130
170465886	9927058
170465887	19536
170465888	2247
170465889	5597
170465890	6999030
170465891	5042
170465892	91771
170465893	657381
170465894	9335
170465895	3673
170465896	6271
170465897	4507
170465898	115227
170465899	121035
170465900	2377
170465901	4843
170465902	4770
170465903	676166
170465904	60196342
170465905	101905
170465906	3086676
170465907	6128
170465908	5282182
170465909	16141
170465910	164457
170465911	65958
170465912	4496
170465913	65457
170465914	6607
170465915	1174
170465916	4765
170465917	157355
170465918	111318
170465919	54680694
170465920	1547484
170465921	6917754
170465922	15250
170465923	71484
170465924	5309446
170465925	15763
170465926	33611
170465927	8520
170465928	107999
170465929	5489012
170465930	9047
170465931	636411
170465932	72276
170465933	2273
170465934	5736
170465935	4021
170465936	5902
170465937	157690
170465938	16351
170465939	23691021
170465940	2449
170465941	56704
170465942	71587
170465943	3085326
170465944	443873
170465945	72137
170465946	69588
170465947	5282435
170465948	18377
170465949	11705034
170465950	190
170465951	636402
170465952	23662369
170465953	4977
170465954	2018
170465955	2783
170465956	5284613
170465957	5354035
170465958	42373
170465959	4581
170465960	122188
170465961	150762
170465962	5092
170465963	69301
170465964	5281881
170465965	25229
170465966	6321253
170465967	168088
170465968	11368
170465969	35455
170465970	2898
170465971	60182
170465972	5362
170465973	444005
170465974	129791
170465975	196639
170465976	3034020
170465977	2225
170465978	5282136
170465979	71771
170465980	123879
170465981	9861780
170465982	2468
170465983	444266
170465984	5284486
170465985	65957
170465986	5343
170465987	2320
170465988	4820
170465989	14866
170465990	3316
170465991	119442
170465992	3352
170465993	444020
170465994	10206
170465995	3191
170465996	23663985
170465997	3747
170465998	17273
170465999	5284629
170466000	3275
170466001	443945
170466002	7912
170466003	28871
170466004	65502
170466005	65280
170466006	5282184
170466007	72187525
170466008	119583
170466009	101925
170466010	122125
170466011	163751
170466012	3760
170466013	167980
170466014	5282183
170466015	5374
170466016	4807
170466017	5282219
170466018	5217
170466019	20055424
170466020	2176
170466021	2515
170466022	4514
170466023	71622
170466024	5485193
170466025	57823090
170466026	4418
170466027	104762
170466028	38882
170466029	39214
170466030	6862
170466031	192197
170466032	23360
170466033	159271
170466034	2486
170466035	5282433
170466036	441412
170466037	941361
170466038	163727
170466039	16473
170466040	71651
170466041	72187526
170466042	4855
170466043	1981
170466044	216265
170466045	5282229
170466046	2904
170466047	72187527
170466048	54679224
170466049	3671
170466050	4487
170466051	92876
170466052	65889
170466053	93858
170466054	6438130
170466055	4019
170466056	3357
170466057	3936
170466058	69594
170466059	4615
170466060	2006
170466061	21853
170466062	14710
170466063	10631
170466064	71518
170466065	33478
170466066	153994
170466067	31280
170466068	72416
170466069	6300
170466070	28446
170466071	38072
170466072	71321
170466073	16220118
170466074	5709754
170466075	16574
170466076	3326
170466077	71895
170466078	54260
170466079	68549
170466080	4284
170466081	71128
170466082	92806
170466083	5561
170466084	10275
170466085	2725002
170466086	9302
170466087	4122
170466088	104920
170466089	22601
170466090	16258
170466091	3418
170466092	55251
170466093	5702242
170466094	47936
170466095	251636
170466096	115367
170466097	4472
170466098	72092
170466099	6243
170466100	129109
170466101	5361
170466102	4671
170466103	10811
170466104	88836
170466105	71267
170466106	44112
170466107	9578572
170466108	68604
170466109	134601
170466110	60662
170466111	24871267
170466112	65758
170466113	151194
170466114	671690
170466115	688145
170466116	5311037
170466117	56463
170466118	3060974
170466119	219050
170466120	60785
170466121	6433119
170466122	6103
170466123	208953
170466124	19910
170466125	8313
170466126	23705
170466127	39328
170466128	3033825
170466129	3033825
170466130	16976
170466131	3033968
170466132	6083
170466133	23667639
170466134	1732
170466135	60582
170466136	71489
170466137	636396
170466138	197942
170466139	441082
170466140	8926
170466141	5334
170466142	441333
170466143	57782
170466144	17113
170466145	3374
170466146	124225
170466147	5707
170466148	656829
170466149	65341
170466150	5475
170466151	71417
170466152	54685524
170466153	3017
170466154	76621
170466155	60703
170466156	1892
170466157	2829432
170466158	2264
170466159	118264
170466160	854019
170466161	5399858
170466162	357904
170466163	6154037
170466164	121396
170466165	2122
170466166	41448
170466167	2453
170466168	17683
170466169	5702167
170466170	3083671
170466171	6918543
170466172	33254
170466173	54688686
170466174	68848
170466175	5702162
170466176	54339
170466177	60870
170466178	4806
170466179	216385
170466180	8798
170466181	37384
170466182	5284557
170466183	65773
170466184	72106
170466185	56207
170466186	7174
170466187	71310
170466188	3052762
170466189	155794
170466190	219078
170466191	2075
170466192	42725
170466193	21640
170466194	72098
170466195	68835
170466196	57364
170466197	33630
170466198	68943
170466199	54343
170466200	5946
170466201	10718
170466202	65684
170466203	11273
170466204	5458876
170466205	71203
170466206	13789
170466207	19266
170466208	1549992
170466209	70912
170466210	6317
170466211	71967
170466212	66569
170466213	12332
170466214	2843496
170466215	68865
170466216	53388
170466217	616236
170466218	3033769
170466219	68626
170466220	2753
170466221	50222
170466222	969494
170466223	40854
170466224	9574235
170466225	30627
170466226	3039
170466227	42040
170466228	20054964
170466229	43231
170466230	13266
170466231	8820
170466232	8739
170466233	38102
170466234	40399
170466235	5390109
170466236	31635
170466237	21102
170466238	11391
170466239	160157
170466240	102678
170466241	56649463
170466242	4850
170466243	28061
170466244	29112
170466245	74325
170466246	6435335
170466247	7436
170466248	21718
170466249	9564
170466250	3969
170466251	11957654
170466252	71808
170466253	10131132
170466254	54676478
170466255	55652
170466256	65399
170466257	12478
170466258	5281613
170466259	206044
170466260	234310
170466261	5353472
170466262	68909
170466263	66909
170466264	5268
170466265	59757
170466266	35375
170466267	75194
170466268	68939
170466269	10832
170466270	107641
170466271	65894
170466272	162834
170466273	4628
170466274	546
170466275	30668
170466276	14250
170466277	11033
170466278	68712
170466279	12124
170466280	10406
170466281	4847
170466282	30630
170466283	176163
170466284	7181
170466285	441345
170466286	71157
170466287	208916
170466288	15387
170466289	108092
170466290	119525
170466291	83969
170466292	28554
170466293	10944
170466294	162381
170466295	9363
170466296	57242
170466297	28767
170466298	70882
170466299	2446
170466300	71424
170466301	65854
170466302	2871
170466303	72075
170466304	119369
170466305	80311
170466306	5366546
170466307	3396
170466308	439280
170466309	5702293
170466310	4652
170466311	27400
170466312	50942
170466313	219081
170466314	2765
170466315	71717
170466316	222786
170466317	6918305
170466318	8593
170466319	71693
170466320	51045
170466321	5472495
170466322	12628
170466323	5360232
170466324	33039
170466325	42963
170466326	71768
170466327	15797
170466328	9454
170466329	185460
170466330	9983292
170466331	65659
170466332	107867
170466333	169743
170466334	54677972
170466335	14604
170466336	667497
170466337	4679
170466338	56846451
170466339	4106
170466340	213037
170466341	41574
170466342	3932
170466343	65768
170466344	11474
170466345	122077
170466346	5702159
170466347	7405
170466348	9904
170466349	6197
170466350	441130
170466351	6445007
170466352	26762
170466353	5154
170466354	68888
170466355	65784
170466356	2763
170466357	5702132
170466358	7615
170466359	5288209
170466360	39299
170466361	6436135
170466362	13086
170466363	65483
170466364	27812
170466365	70569
170466366	6420041
170466367	68713
170466368	36663
170466369	3090
170466370	54765
170466371	10391
170466372	71648
170466373	60910
170466374	5330
170466375	5392
170466376	444041
170466377	9386
170466378	31390
170466379	27918
170466380	56971
170466381	65708
170466382	13764
170466383	2741
170466384	3552
170466385	61002
170466386	2541
170466387	10230
170466388	65909
170466389	166572
170466390	7083
170466391	6258
170466392	14369
170466393	31315
170466394	21453
170466395	5282060
170466396	123015
170466397	5694
170466398	60196362
170466399	79472
170466400	10252
170466401	5311093
170466402	26596
170466403	259331
170466404	28891
170466405	1684
170466406	68907
170466407	39526
170466408	55483
170466409	16363
170466410	47510
170466411	65770
170466412	159977
170466413	49381
170466414	9910986
170466415	9298
170466416	177236
170466417	82148
170466418	9928181
170466419	53708
170466420	48229
170466421	7329
170466422	9570327
170466423	177843
170466424	2005
170466425	54477
170466426	11647992
170466427	2797
170466428	104845
170466429	6238
170466430	15376
170466431	21743
170466432	656665
170466433	5424
170466434	68706
170466435	5284439
170466436	9568512
170466437	25223
170466438	72016
170466439	21772
170466440	71208
170466441	33925
170466442	4994
170466443	60839
170466444	10616
170466445	37274
170466446	5722
170466447	31018
170466448	6917941
170466449	24361
170466450	5358907
170466451	71894
170466452	26650
170466453	33334
170466454	68186
170466455	24978536
170466456	8692
170466457	71750
170466458	5371318
170466459	6420013
170466460	3081
170466461	161803
170466462	107930
170466463	4488
170466464	264891
170466465	17036
170466466	19646
170466467	53398649
170466468	6166
170466469	31553
170466470	2120
170466471	1967
170466472	24405
170466473	65620
170466474	2000
170466475	26248
170466476	2998
170466477	8573
170466478	71186
170466479	93504
170466480	2159
170466481	5475158
170466482	28931
170466483	4500
170466484	65591
170466485	23681233
170466486	51755
170466487	50287
170466488	178144
170466489	243274
170466490	55331
170466491	6257
170466492	35803
170466493	3828
170466494	70374
170466495	51173
170466496	71270
170466497	50312
170466498	47866
170466499	71821
170466500	13486
170466501	55397
170466502	7533
170466503	1985
170466504	10969
170466505	2723635
170466506	6420071
170466507	8480
170466508	667493
170466509	92968
170466510	44134533
170466511	11043
170466512	3448
170466513	24365
170466514	68770
170466515	146256
170466516	10783
170466517	72327
170466518	3058739
170466519	11061
170466520	5763
170466521	5354
170466522	16219127
170466523	9849425
170466524	102428
170466525	73334
170466526	1727
170466527	176015
170466528	14652
170466529	36303
170466530	36143
170466531	15583
170466532	9376
170466533	71916
170466534	4810
170466535	3634
170466536	6474573
170466537	5284344
170466538	60510
170466539	31593
170466540	6419962
170466541	121097
170466542	66247
170466543	5478883
170466544	6207
170466545	71905
170466546	198015
170466547	62531
170466548	175533
170466549	6917787
170466550	7176
170466551	71873
170466552	657306
170466553	2750
170466554	5074
170466555	71353
170466556	443375
170466557	3433
170466558	68862
170466559	779179
170466560	65790
170466561	4497
170466562	18637
170466563	7108
170466564	10239
170466565	28858
170466566	15365
170466567	43261
170466568	9330
170466569	27368
170466570	107926
170466571	28693
170466572	440707
170466573	10982
170466574	6634
170466575	54704052
170466576	6738
170466577	93176
170466578	23009
170466579	5356789
170466580	62485
170466581	68841
170466582	71872
170466583	2081
170466584	6668
170466585	13953
170466586	4059
170466587	24750
170466588	133621
170466589	5037
170466590	23728
170466591	6917728
170466592	9570290
170466593	15723
170466594	3083802
170466595	54459
170466596	5094
170466597	11366
170466598	60196270
170466599	60737
170466600	11350
170466601	31475
170466602	1550874
170466603	3276
170466604	5447
170466605	70914
170466606	4930
170466607	3025067
170466608	14895
170466609	6719
170466610	189821
170466611	337359
170466612	66991
170466613	9561033
170466614	6433339
170466615	2799
170466616	51576
170466617	65681
170466618	156422
170466619	4883
170466620	2755
170466621	3926
170466622	193949
170466623	26618
170466624	68933
170466625	14520
